'id'	'title'	'description'	'product_type'	'google_product_category'	'link'	'image_link'	'condition'	'availability'	'price'	'sale_price'	'gtin'	'brand'	'mpn'	'item_group_id'	'gender'	'age_group'	'color'	'material'	'pattern'	'size'	'energy_efficiency_class'	'shipping'	'is_bundle'	'multipack'	'custom_label_0'	'custom_label_1'	'custom_label_2'	'custom_label_3'	'custom_label_4'	'unit_pricing_measure'	'unit_pricing_base_measure'
'37800'	'Luxorparts Antennekabel – svart 1,5 m'	'Antennekabel for TV, PVR, video, radio osv. Dobbeltskjermet med flette- og aluminiumsskjerm. Skjermdemping: >80 dB. 75 Ω impedans. Hann til hunn.'	'Kabler og kontakter > Kabler til TV > Antennekabler > Antennekabler'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=37800&url=http://www.kjell.com/no/produkter/kabler-og-kontakter/kabler-til-tv/antennekabler/antennekabler/luxorparts-antennekabel-svart-15-m-p37800'	'https://www.kjell.com/globalassets/productimages/219246_37058.jpg?ref=8DFC5CC7A4&format=jpg&w=700'	'new'	'in_stock'	'84.9 NOK'		'4040849117206'	'Luxorparts'		'P002045'						'1,5 m'					'low price'	'false'					
'37804'	'Luxorparts Antennekabel – svart 5,0 m'	'Antennekabel for TV, PVR, video, radio osv. Dobbeltskjermet med flette- og aluminiumsskjerm. Skjermdemping: >80 dB. 75 Ω impedans. Hann til hunn.'	'Kabler og kontakter > Kabler til TV > Antennekabler > Antennekabler'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=37804&url=http://www.kjell.com/no/produkter/kabler-og-kontakter/kabler-til-tv/antennekabler/antennekabler/luxorparts-antennekabel-svart-50-m-p37804'	'https://www.kjell.com/globalassets/productimages/219246_37058.jpg?ref=8DFC5CC7A4&format=jpg&w=700'	'new'	'in_stock'	'159.9 NOK'		'7320670378043'	'Luxorparts'		'P002045'						'5,0 m'					'low price'	'false'					
'89310'	'Fitbit Charge 6 Aktivitetsarmbånd'	'Skjerp treningen med Charge 6, det eneste aktivitetsarmbåndet med innebygde Google-funksjoner. Charge 6 har treningsverktøyene du trenger for å nå målene dine – som YouTube Music, Google Maps og Google Wallet – kombinert med 7 dagers batteritid. Det har aldri vært enklere å holde oversikt over dagen og treningen din. Få hjelp med motivasjonen, se hvordan det går med dine daglige mål, og finn din indre ro.'	'Mobilt > Trening og aktivitet > Aktivitetsarmbånd > Pulsbånd'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=89310&url=http://www.kjell.com/no/produkter/mobilt/trening-og-aktivitet/aktivitetsarmband/sportsklokke/fitbit-charge-6-aktivitetsarmband-p89310'	'https://www.kjell.com/globalassets/productimages/890958_89310.jpg?ref=F4CBC74160&format=jpg&w=700'	'new'	'in_stock'	'1899 NOK'		'840353901049'	'Fitbit'		'P918997'											'high price'	'false'					
'26379'	'HP 924 Blekkpatroner 4-pk.'	'Originalblekk HP 924 for HP-skriver. Farger: svart, cyan, magenta og gul. Kapasitet: ca. 500 sider (svart) og ca. 3x 400 sider (cyan, magenta og gul). 4-pk.'	'Kontor > Skrivere og tilbehør > Blekkpatroner > HP'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=26379&url=http://www.kjell.com/no/produkter/data/skrivere-og-tilbehor/blekkpatroner/hp/hp-924-blekkpatroner-4-pk.-p26379'	'https://www.kjell.com/globalassets/productimages/898790_26379.jpg?ref=4310197D22&format=jpg&w=700'	'new'	'out_of_stock'	'1299 NOK'		'0196548697526'	'HP'		'P919695'											'high price'	'false'					
'26381'	'HP 937 Blekkpatron - Magenta'	'Originalblekkpatron HP 937 for HP-skriver. Farge: magenta. Kapasitet: ca. 800 sider.'	'Kontor > Skrivere og tilbehør > Blekkpatroner > HP'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=26381&url=http://www.kjell.com/no/produkter/data/skrivere-og-tilbehor/blekkpatroner/hp/hp-937-blekkpatron-magenta-p26381'	'https://www.kjell.com/globalassets/productimages/898792_26381.jpg?ref=00A463145B&format=jpg&w=700'	'new'	'out_of_stock'	'499.9 NOK'		'196786147555'	'HP'		'P919697'											'low price'	'false'					
'24790'	'Samsung S Pen Creator Edition Hvit'	'S Pen Creator Edition er en elegant stylus fra Samsung, designet for kreative brukere. Den tilbyr høy presisjon og avansert trykkfølsomhet, noe som gjør den perfekt for digital skapelse og notater. Pennen er kompatibel med Galaxy S Ultra, Galaxy Note samt nettbrett og PC-er som støtter S Pen-funksjoner.'	'Mobilt > Styluspenner'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=24790&url=http://www.kjell.com/no/produkter/mobilt/styluspenner/samsung-s-pen-creator-edition-hvit-p24790'	'https://www.kjell.com/globalassets/productimages/913878_24790.jpg?ref=43A531439E&format=jpg&w=700'	'new'	'in_stock'	'1249 NOK'		'8806095136806'	'Samsung'		'P921159'											'high price'	'false'					
'52217'	'Netatmo AC-controller Fjernstyring for luftvarmepumpe og AC'	'Med Smart Controller kan du ta kontroll over klimaanlegget og luftvarmepumpen via mobilen når som helst, uansett hvor du er. Lag et personlig ukeskjema som følger livsstilen din, og som bare kjøler eller varmer når det trengs. Kompatibel med luftkondisjoneringsapparater og luftvarmepumper som er utstyrt med en infrarød fjernkontroll med et display som viser alle innstillinger. Hvis du er usikker, kan du gå inn på: check.netatmo.com.'	'Smarte hjem > Temperaturkontroll'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=52217&url=http://www.kjell.com/no/produkter/smarte-hjem/temperaturkontroll/netatmo-ac-controller-fjernstyring-for-luftvarmepumpe-og-ac-p52217'	'https://www.kjell.com/globalassets/productimages/890370_52217.jpg?ref=BE2BDD8BB0&format=jpg&w=700'	'new'	'in_stock'	'1369 NOK'		'3700730504904'	'Netatmo'		'P918928'											'high price'	'false'					
'52219'	'Cleverio Mini-fjernstrømbryter med fjernkontroll 4-pk'	'Små og kompakte fjernstrømbrytere for praktisk styring av lamper og andre enheter i hjemmet med hjelp av fjernkontroll. Strømbryterne er jordet, beregnet på innendørsbruk og selvlærende som gjør installasjonen, oppsettet og bruken enkel. I tillegg så husker de innstillingene sine etter strømbrudd. Maksimal belastning: 2300 W.'	'Smarte hjem > Startpakke'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=52219&url=http://www.kjell.com/no/produkter/smarte-hjem/startpakke/cleverio-mini-fjernstrombryter-med-fjernkontroll-4-pk-p52219'	'https://www.kjell.com/globalassets/productimages/903078_52219_01_m000n--_00.jpg?ref=9A53C1375C&format=jpg&w=700'	'new'	'in_stock'	'199.9 NOK'		'7309860522190'	'Cleverio'		'P919670'											'low price'	'false'					
'66146'	'Lenco Bærbar CD-spiller Lenco SCD-331 - Svart'	'Lytt til CD-samlingen når du er hjemme, og spillelistene på mobilen når du har CD-spilleren med deg. Lenco SCD-331 fra Lenco er en portabel CD-spiller med FM-radio* som med batterier i og tilkoblet til en mobiltelefon blir en bærbar trådløs høyttaler. I tillegg har den en USB-port, slik at du kan spille MP3-filer som du har på et USB-minne eller en iPod. * Dette produktet bruker FM-båndet for distribusjon av radiokanaler. I Norge brukes FM-båndet bare av lokalradioer. Se oversikt over disse her.'	'Lyd og bilde > Musikkspiller og radio > CD-spillere'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=66146&url=http://www.kjell.com/no/produkter/lyd-og-bilde/musikkspiller-og-radio/cd-spillere/lenco-baerbar-cd-spiller-lenco-scd-331-svart-p66146'	'https://www.kjell.com/globalassets/productimages/906717_66146.jpg?ref=6452EB52EB&format=jpg&w=700'	'new'	'in_stock'	'979 NOK'		'8711902043201'	'Lenco'		'P920437'											'medium price'	'false'					
'37842'	'Måleledninger 3x 90 cm'	'Lengde: 90 cm. Med 4 mm labplugger. Rød, svart og gul.'	'Elektro og verktøy > Verktøy > Måleinstrumenter > Målekabler, sonder, kontakter > Måleledninger'		'https://ion.kjell.com/t/t?a=1487384409&as=1817440741&t=2&tk=1&cupa_sku=37842&url=http://www.kjell.com/no/produkter/elektro-og-verktoy/verktoy/maleinstrumenter/malekabler-sonder-kontakter/maleledninger/maleledninger-3x-90-cm-p37842'	'https://www.kjell.com/globalassets/productimages/220587_37842.tif?ref=F21D943EAD&format=jpg&w=700'	'new'	'in_stock'	'99.9 NOK'		'7320670378425'			'P002418'											'low price'	'false'					
